portfolio,id_ordre_travail,id_demande,etat,motif_standby,anomalie,urgence,impact_disponibilite,vandalisme,palliative,avec_demande_pdr,est_reouvert,site,zone,famille,groupe,localisation,actif,demandeur,ot_fils,date_declaration,createur_ot,date_creation_ot,utilisateur_prestataire,date_debut_reparation,responsable_cloture,date_cloture,commentaire_cloture,responsable_reouverture,date_reouverture,commentaire_ouverture,validateur_travaux,date_validation,responsable_rejet,date_rejet,motif_rejet,prestataire,cout_maindoeuvre,cout_pdr,cout_bc,cout_total,description,plateforme_creation,plateforme_prestataire,plateforme_cloture,plateforme_rejet,plateforme_reouverture,plateforme_validation,nombre_main_doeuvre,duree_intervention_par_heure,id_actif,time_to_closure_hours,time_to_start_hours,num_spare_parts_requests,total_parts_quantity,total_parts_cost,parts_articles,parts_families,parts_request_status
equipement,13740,13770,OT Cloturé,,dégradation des câbles ,Moyen,non,False,False,True,False,TM2,TM02,Equipement Electrique,Borne d'alimentation électrique,Quai flottent N1,Borne d'alimentation 4,SUP-TMU-EQ- 03,Non,2025-01-11 11:58:00,SUP-TMU-EQ- 03,2025-01-11 11:58:00,SUP-TMU-EQ- 03,2025-01-11 12:20:00,SUP-TMU-EQ 09,2025-01-15 10:33:00,"réparation d'un dommage d'un câble d'alimentation au niveau de borne d'alimentation svitzer el houssima _x000d_
 - installation d'un boite étanche et 5 borniers ",,,,Said Touil,2025-07-20 21:52:00,,,,TMU,4898.4,360.5,0.0,5258.9,Cable d'alimentation électrique endommagé,WEB,WEB,WEB,WEB,WEB,WEB,1,94.2,9597,94.58333333333333,0.36666666666666664,3,7.0,360.5,"scotch noir électrique, Boite étanche 210*170*80, Borne sur rails 70mm",ELECTRICITE,cloture
equipement,13739,13769,OT Cloturé,,Fuite,Moyen,non,False,False,False,False,MEDHUB,ZFL01,Equipement de protection contre incendie,Sprinkler,Entrepôt 92-102,Sprinkler LOT 92 - 102,SUP-TMU-EQ- 03,Non,2025-01-11 11:54:00,SUP-TMU-EQ- 03,2025-01-11 11:54:00,SUP-TMU-EQ- 03,2025-01-11 12:23:00,SUP-TMU-EQ- 03,2025-01-15 23:39:00,Changement de 2 flexible de gazoil,,,,zakariae lotfi,2025-06-25 09:47:00,,,,TMU,15341.75,0.0,0.0,15341.75,2 flexible de gazoil endommagé besoin de changement,WEB,WEB,WEB,WEB,WEB,WEB,2,107.21,5725,107.75,0.48333333333333334,0,0.0,0.0,,,
equipement,13738,13768,OT Cloturé,,Problèmes de démarrage,Moyen,non,False,False,True,True,MEDHUB,ZFL01,Equipement Electrique,Groupe électrogène,Entrepôt 60,Groupe électrogène LOT 60-70,SUP-TMU-EQ- 03,Non,2025-01-11 11:49:00,SUP-TMU-EQ- 03,2025-01-11 11:49:00,SUP-TMU-EQ- 03,2025-01-11 12:23:00,sup-tmu-bat-eq- 08,2025-02-03 15:00:00,changement Flexible de gasoil ,zakariae lotfi,2025-01-31 15:15:00,INSERTION PDR,zakariae lotfi,2025-06-25 09:47:00,,,,TMU,96363.82,53.0,0.0,96416.82,Flexible de gazoil endommagé besoin de changement,WEB,WEB,WEB,WEB,WEB,WEB,2,554.58,5611,555.1833333333333,0.5666666666666667,1,1.0,53.0,Flexible gasoil 3/8 F/F 50cm,HYDRAULIQUE,cloture
infrastructure,13737,13767,OT Cloturé,,panneaux  clôtures accidenté,Moyen,non,False,False,False,False,PPR,PPR01,Clôture,Clôture,PPR Clôture,PPR Clôture 161,Animateur 01,Non,2025-01-11 05:39:00,Animateur 01,2025-01-11 05:39:00,sup-nzala- 01,2025-01-15 08:20:00,sup-nzala- 01,2025-01-15 20:50:00,Réparation l'endommagement de la clôture,,,,Said Touil,2025-05-26 19:43:00,,,,NZALA,1937.47,0.0,0.0,1937.47,Panneau de clôture arraché séparant la zone stockage import et la route périphérique.,WEB,WEB,WEB,WEB,WEB,WEB,3,12.47,23421,111.18333333333334,98.68333333333334,0,0.0,0.0,,,
equipement,13736,13766,OT Cloturé,,Échec de l'affichage des données,Moyen,non,False,False,False,False,TM1,TM01,Equipement de signalisation,Radar vitesse,Voie périphérique TM1,Radar vitesse1 Voie périphérique TM1,animateur 02,Non,2025-01-11 02:58:00,animateur 02,2025-01-11 02:58:00,SUP-TMU-EQ 09,2025-01-15 10:15:00,SUP-TMU-EQ- 03,2025-01-15 23:31:00,Réparation de radar de vitesse,,,,Soufiane chegdali,2025-04-11 22:24:00,,,,TMU,54.65,0.0,0.0,54.65,,WEB,WEB,WEB,WEB,WEB,WEB,2,13.2,8983,116.55,103.28333333333333,0,0.0,0.0,,,
infrastructure,13735,13765,OT Cloturé,,Dégradation,Moyen,non,False,False,False,False,TM2,TM02,Regard d'assainissement,Avaloir,VP-TM2 Avaloir,VP-TM2 Avaloir 175,animateur 02,Non,2025-01-11 02:48:00,animateur 02,2025-01-11 02:48:00,sup-nzala- 01,2025-01-15 08:20:00,sup-nzala- 01,2025-01-15 20:52:00,La trappe a été ajustée à sa place,,,,Said Touil,2025-06-03 23:08:00,,,,NZALA,1203.42,0.0,0.0,1203.42,Trappe de regard d'assainissement est laissée ouverte près de TM4 au niveau de la route périphérique TM2. ,WEB,WEB,WEB,WEB,WEB,WEB,2,12.52,33978,114.06666666666666,101.53333333333333,0,0.0,0.0,,,
batiment,13734,13764,OT Cloturé,PDR Indisponible : Mécanisme standard ,Chasse endommagé ,Moyen,non,False,False,True,False,TM1,TM01,Equipement plomberie et sanitaire,WC Sanitaire,Sanitaires - Parking L,WC Sanitaire 3,animateur 02,Non,2025-01-11 02:35:00,animateur 02,2025-01-11 02:35:00,sup-tmu-bat- 05,2025-01-13 08:36:00,sup-tmu-bat- 05,2025-01-26 16:11:00,Changement le mécanisme de toilette,,,,Soufiane chegdali,2025-04-11 22:25:00,,,,TMU,4062.76,700.0,0.0,4762.76,,WEB,WEB,WEB,WEB,WEB,WEB,1,78.13,166084,373.6,54.016666666666666,1,1.0,700.0,Mécanisme chasse d'eau pour WC standard et suspendu,PLOMBERIE,cloture
infrastructure,13733,13763,OT Crée,,Dégradtion du sol,Moyen,non,False,False,False,False,TM1,TM01,Voies de circulation,Voie de roulement,Voirie,Voirie,Matière   dangereuse ,Non,2025-01-11 01:00:00,Matière   dangereuse ,2025-01-11 01:00:00,,,,,,,,,,,,,,CAMPEZO,0.0,0.0,0.0,0.0,Un affaissement du sol prés de passage à niveau train conteneur .,WEB,WEB,WEB,WEB,WEB,WEB,0,0.0,475,,,0,0.0,0.0,,,
equipement,13732,13762,OT Rejeté,,Travaux de maintenance,Moyen,non,False,False,False,False,TM1,TM01,Equipement Electrique,Mat d'éclairage,Voie périphérique PPR,Mat d'éclairage 42 ,animateur 02,Non,2025-01-10 18:50:00,animateur 02,2025-01-10 18:50:00,,,,,,,,,,,Nour-Eddine  ENNEJMAOUI,2025-02-03 00:20:00,à la charge de SI,NZALA,0.0,0.0,0.0,0.0,"Presence d'un regard ouvert au niveau de la route périphériques TM au giratoire, en face d'entrée PPR.",WEB,WEB,WEB,WEB,WEB,WEB,0,0.0,4483,,,0,0.0,0.0,,,
equipement,13731,13761,OT Rejeté,,Travaux de maintenance,Moyen,non,False,False,False,False,TM1,TM01,Equipement Electrique,Mat d'éclairage,Voie périphérique PPR,Mat d'éclairage 43 ,animateur 02,Non,2025-01-10 18:41:00,animateur 02,2025-01-10 18:41:00,,,,,,,,,,,Nour-Eddine  ENNEJMAOUI,2025-02-03 00:23:00,"Photos illustratifs non appropriées, prière d'insérer des photos liée à l'anomalies",TMU,0.0,0.0,0.0,0.0,"Câble électrique nu non protégé dans le poteau des installations électriques au niveau du PNG IMPORT TM1, cette situation présente un risque électrique pour utilisateurs de la zone",WEB,WEB,WEB,WEB,WEB,WEB,0,0.0,4484,,,0,0.0,0.0,,,
infrastructure,13730,13760,OT Rejeté,,Endommagement ,Moyen,non,False,False,False,False,TM1,SAS IMPORT,Clôture,Clôture,Sas Import Clôture,Sas Import Clôture 158,animateur 02,Non,2025-01-10 18:39:00,animateur 02,2025-01-10 18:39:00,,,,,,,,,,,Zakaria El marzak,2025-01-13 09:38:00,A la charge de service équipement ,NZALA,0.0,0.0,0.0,0.0,"Câble électrique nu non protégé dans le poteau des installations électriques au niveau du PNG IMPORT TM1, cette situation présente un risque électrique pour utilisateurs de la zone",WEB,WEB,WEB,WEB,WEB,WEB,0,0.0,25337,,,0,0.0,0.0,,,
batiment,13729,13759,OT Cloturé,PDR Indisponible : Poignée aluminium,Manque de poignée,Moyen,non,False,False,True,False,TM1,SAS IMPORT,Equipement lot archi / Menuiserie ,Porte vitrée,Sanitaire 2 Sas Import,Porte Vitrée 1,animateur 02,Non,2025-01-10 18:30:00,animateur 02,2025-01-10 18:30:00,sup-tmu-bat- 05,2025-01-13 08:33:00,sup-tmu-bat- 05,2025-07-15 16:55:00,Changement de poignée,,,,Soufiane chegdali,2025-07-15 22:09:00,,,,TMU,19126.13,650.0,0.0,19776.13,Manque la poignée de la porte de la toilette des femmes au niveau du parking PNG import,WEB,WEB,WEB,WEB,WEB,WEB,1,510.03,175065,4462.416666666667,62.05,1,1.0,650.0,Poignée aluminium (pair),MENUISERIE,cloture
batiment,13728,13758,OT Cloturé,,Cable exposé ,Moyen,non,False,False,True,False,TM1,TM01,Equipement électrique,Prise de courant ,Dalle centrale,Prise de courant 2,animateur 02,Non,2025-01-10 18:28:00,animateur 02,2025-01-10 18:28:00,sup-tmu-bat- 05,2025-01-13 11:58:00,sup-tmu-bat- 05,2025-01-17 09:27:00,Installation des prises électriques ,,,,Soufiane chegdali,2025-04-11 22:26:00,,,,TMU,4857.84,216.0,0.0,5073.84,Prises est endommagées au niveau de la Dalle centrale SAS IMPORT TM1.,WEB,WEB,WEB,WEB,WEB,WEB,1,93.42,174744,158.98333333333332,65.5,2,7.0,224.0,"Boite mural de prise carrée, prise de courant électrique encastré",ELECTRICITE,cloture
batiment,13727,13751,OT Cloturé,,Manque cache de prise,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement électrique,Prise de courant ,Secteur 1,Prise de courant 1,sup-tmu-bat- 05,Non,2025-01-10 12:36:00,Hamza Elguetioui,2025-01-10 16:50:00,sup-tmu-bat- 05,2025-01-10 17:37:00,sup-tmu-bat- 05,2025-01-10 17:59:00,Installation la cache de goulotte ,,,,Chaymae Farah,2025-03-20 22:27:00,,,,TMU,18.2,0.0,0.0,18.2,Le fil électrique est visible ; cette anomalie peut présenter un risque électrique,MOBILE,WEB,WEB,WEB,WEB,WEB,1,0.35,89951,5.383333333333334,0.7833333333333333,0,0.0,0.0,,,
batiment,13726,13748,OT Cloturé,,Problème de ferme-porte,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte vitrée,Secteur 4,Porte 1,sup-tmu-bat- 05,Non,2025-01-10 09:31:00,Hamza Elguetioui,2025-01-10 16:50:00,sup-tmu-bat- 05,2025-01-10 17:37:00,sup-tmu-bat- 05,2025-01-10 17:58:00,Fixation la plinthe de porte ,,,,Chaymae Farah,2025-03-23 22:39:00,,,,TMU,17.68,0.0,0.0,17.68,Plinthe de la porte à fixer ,MOBILE,WEB,WEB,WEB,WEB,WEB,1,0.34,89109,8.45,0.7833333333333333,0,0.0,0.0,,,
batiment,13725,13749,OT Cloturé,,Endomagement,Moyen,non,False,False,True,False,TM1,SAS EXPORT,Equipement éclairage,Spot,Sas Export PNG,Spot 2,sup-tmu-bat- 05,Non,2025-01-10 10:58:00,Soufiane chegdali,2025-01-10 13:34:00,sup-tmu-bat- 05,2025-01-10 14:07:00,sup-tmu-bat- 05,2025-01-16 13:35:00,Changement de lampe ,,,,Soufiane chegdali,2025-03-19 15:27:00,,,,TMU,7458.88,0.0,0.0,7458.88,Lampe grillée au bloc sanitaire PNG SAS EXPORT.TM1,MOBILE,WEB,WEB,WEB,WEB,WEB,1,143.44,155235,146.61666666666667,0.55,1,1.0,30.0,Panel led carré 3 w,ELECTRICITE,rejet
batiment,13724,13752,OT Cloturé,,Robinet mal fixer,Moyen,non,True,False,False,False,TM1,SAS EXPORT,Equipement plomberie et sanitaire,Robinet ,Batiment 1-A,Robinet 2,sup-tmu-bat- 05,Non,2025-01-10 12:38:00,Soufiane chegdali,2025-01-10 13:34:00,sup-tmu-bat- 05,2025-01-10 14:06:00,sup-tmu-bat- 05,2025-01-10 17:39:00,Fixation de robinet ,,,,Soufiane chegdali,2025-03-19 15:26:00,,,,TMU,179.92,0.0,0.0,179.92,Le robinet de lavabo est mal fixé au bloc sanitaire accroche décroche bâtiment 1 SAS EXPORT .TM1,MOBILE,WEB,WEB,WEB,WEB,WEB,1,3.46,1237637,5.016666666666667,0.5333333333333333,0,0.0,0.0,,,
batiment,13723,13753,OT Cloturé,,Bouchage ,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement plomberie et sanitaire,WC Sanitaire,Batiment 8-F,WC 1,sup-tmu-bat- 05,Non,2025-01-10 12:43:00,Soufiane chegdali,2025-01-10 13:33:00,sup-tmu-bat- 05,2025-01-10 14:06:00,sup-tmu-bat- 05,2025-01-10 17:34:00,Débouchage de toilette ,,,,Soufiane chegdali,2025-03-19 15:26:00,,,,TMU,178.36,0.0,0.0,178.36,Un bouchage a été constaté au niveau des WC des sanitaires situés après le scanner SAS EXPORT.,MOBILE,WEB,WEB,WEB,WEB,WEB,1,3.43,1226745,4.85,0.55,0,0.0,0.0,,,
batiment,13722,13628,OT Cloturé,,Lampe grillée,Moyen,non,False,False,False,False,MEDHUB,ZFL01,Equipement éclairage,Lampe linéaire continue ,Entrepôt 130,Lampe linéaire continue 2,sup-tmu-bat- 05,Non,2025-01-06 13:14:00,zakariae lotfi,2025-01-10 13:23:00,sup-tmu-bat- 05,2025-01-10 13:27:00,sup-tmu-bat- 05,2025-01-10 14:11:00,Changement des lampes T8,,,,zakariae lotfi,2025-06-25 09:47:00,,,,TMU,61.68,0.0,0.0,61.68,"Éclairage insuffisant dans le couloir de l'entrepôt 130 MEDHUB_x000d_
(Erreur actif)",MOBILE,WEB,WEB,WEB,WEB,WEB,1,0.71,120200,96.95,0.06666666666666667,0,0.0,0.0,,,
batiment,13721,13708,OT Cloturé,,cache mal fixe,Moyen,non,False,False,False,False,MEDHUB,ZFL01,Equipement éclairage,Lampe linéaire continue ,Entrepôt 140,Lampe linéaire continue 1,sup-tmu-bat- 05,Non,2025-01-09 13:09:00,zakariae lotfi,2025-01-10 13:23:00,sup-tmu-bat- 05,2025-01-10 13:27:00,sup-tmu-bat- 05,2025-01-10 14:09:00,Fixation de réglette ,,,,zakariae lotfi,2025-06-25 09:47:00,,,,TMU,59.95,0.0,0.0,59.95,"Lampe arrachée et presque tombée dans l'entrepôt Kasai, lot 140 MEDHIB",MOBILE,WEB,WEB,WEB,WEB,WEB,1,0.69,1231990,25.0,0.06666666666666667,0,0.0,0.0,,,
infrastructure,13720,13750,OT Cloturé,,Travaux de maintenance,Moyen,non,False,False,False,False,TM1,SAS IMPORT,Terre plein,Parking,SAS IMP Parking ,SAS IMP Parking 2,SUP-TMU-BASS-INF- 01,Non,2025-01-10 11:26:00,Chaymae Farah,2025-01-10 11:37:00,SUP-TMU- CN,2025-01-10 14:33:00,SUP-TMU- CN,2025-01-10 15:31:00,Evacuation des déchets ,,,,Soufiane chegdali,2025-04-11 22:26:00,,,,TMU-CN,17239.49,0.0,0.0,17239.49,Evacuation des déchets délaissés,MOBILE,WEB,WEB,WEB,WEB,WEB,5,0.96,28030,4.083333333333333,2.933333333333333,0,0.0,0.0,,,
batiment,13719,13747,OT Realisé,,Vachette endomage ,Moyen,oui,False,False,True,True,PPR,GATE2,Equipement lot archi / Menuiserie ,Porte vitrée,Bureaux douane,Porte Vitré 2,sup-tmu-bat- 05,Non,2025-01-10 09:27:00,Soufiane chegdali,2025-01-10 09:55:00,sup-tmu-bat- 05,2025-01-10 09:58:00,sup-tmu-bat- 05,2025-01-10 17:42:00,Changement de vachette ,Soufiane chegdali,2025-01-10 13:25:00,Erreurs sur les photos inséré ,,,,,,TMU,400.4,72.0,0.0,472.4,Vachette endommagée,MOBILE,WEB,WEB,WEB,WEB,WEB,1,7.7,140758,8.25,0.05,1,1.0,72.0,Vachette de porte aluminium,MENUISERIE,cloture
batiment,13718,13721,OT Cloturé,,Manque de robinet,Moyen,non,True,False,True,False,PPR,GATE3,Equipement plomberie et sanitaire,Robinet ,Nouveaux Bureaux,Robinet 1,Animateur 01,Non,2025-01-09 16:20:00,Saadia agnouch,2025-01-10 08:51:00,sup-tmu-bat- 05,2025-01-10 10:21:00,sup-tmu-bat- 05,2025-01-15 14:25:00,"Installation deux robinets équerres comme une solution provisoire _x000d_
(Les douchettes ont été retournées au magasin)",,,,Said Touil,2025-08-31 15:46:00,,,,TMU,6449.04,260.0,0.0,6709.04,Manque des douchettes (02)au niveau de chenil de la police au sas 04,MOBILE,WEB,WEB,WEB,WEB,WEB,1,124.02,138044,142.08333333333334,1.5,2,4.0,260.0,"Douchette, Robinet équerre chromé  3/8",PLOMBERIE,cloture
batiment,13717,13699,OT Cloturé,,Desencastrement,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement éclairage,Interrupteur d'allumage ,Secteur 1,Interrupteur d'allumage 2,sup-tmu-bat- 05,Non,2025-01-09 11:34:00,Saadia agnouch,2025-01-10 08:50:00,sup-tmu-bat- 05,2025-01-10 09:13:00,sup-tmu-bat- 05,2025-01-10 10:10:00,Installation  de l'interrupteur ,,,,Chaymae Farah,2025-03-20 22:27:00,,,,TMU,48.36,0.0,0.0,48.36,"Les fils électriques sont visibles d'un interrupteur situé au bloc sanitaire femme, cette anomalie peut présenter un risque potentiel de la sécurité ",MOBILE,WEB,WEB,WEB,WEB,WEB,1,0.93,84726,22.6,0.38333333333333336,0,0.0,0.0,,,
batiment,13716,13685,OT Cloturé,,Travaux de maintenance,Moyen,non,False,False,False,False,TMSA,TMSA,Equipement éclairage,Spot,Siège TMSA-Tanger,Spot 1,Sup-MMI- TMSA,Non,2025-01-08 13:24:00,Saadia agnouch,2025-01-10 08:49:00,Sup-MMI- TMSA,2025-01-10 09:34:00,Sup-MMI- TMSA,2025-01-10 10:00:00,changement de plaque faux plafond dans la salle réunion DAF,,,,Chaymae Farah,2025-04-27 01:12:00,,,,MMI,46.58,0.0,0.0,46.58,changement de plaque faux plafond dans la salle réunion DAF ,MOBILE,WEB,WEB,WEB,WEB,WEB,1,0.43,1245463,44.6,0.75,0,0.0,0.0,,,
batiment,13715,13684,OT Cloturé,,Poigné endommagé ,Moyen,non,False,False,False,False,TMSA,TMSA,Equipement lot archi / Menuiserie ,Porte  bois,Siège TMSA-Tanger,Porte bois 4,Sup-MMI- TMSA,Non,2025-01-08 13:21:00,Saadia agnouch,2025-01-10 08:49:00,Sup-MMI- TMSA,2025-01-10 09:33:00,Sup-MMI- TMSA,2025-01-10 09:54:00,Changement de poignée porte toilette hommes plateau DAF et AUDIT au 2eme étage,,,,Chaymae Farah,2025-04-27 01:13:00,,,,MMI,28.17,0.0,0.0,28.17,changement de poignée porte toilette hommes plateau DAF et AUDIT au 2eme étage ,MOBILE,WEB,WEB,WEB,WEB,WEB,1,0.26,1245423,44.55,0.7333333333333333,0,0.0,0.0,,,
batiment,13714,13746,OT Cloturé,,Habillage dégradé ,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Cloison,Gare Maritime TMPC,Cloison ,sup-tmu-bat- 05,Non,2025-01-10 07:38:00,sup-tmu-bat- 05,2025-01-10 07:38:00,sup-tmu-bat- 05,2025-01-10 07:38:00,sup-tmu-bat- 05,2025-01-10 09:23:00,Fixation de plaque métallique ,,,,Hamza Elguetioui,2025-03-18 12:07:00,,,,TMU,89.96,0.0,0.0,89.96,Plaque métallique arrachée ,WEB,WEB,WEB,WEB,WEB,WEB,1,1.73,159264,1.75,0.0,0,0.0,0.0,,,
batiment,13713,13745,OT Cloturé,,Habillage dégradé ,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Cloison,Gare Maritime TMPC,Cloison ,sup-tmu-bat- 05,Non,2025-01-10 07:34:00,sup-tmu-bat- 05,2025-01-10 07:34:00,sup-tmu-bat- 05,2025-01-10 07:38:00,sup-tmu-bat- 05,2025-01-10 09:21:00,Pose le couvercle de distributeur d'eau,,,,Hamza Elguetioui,2025-03-18 12:07:00,,,,TMU,88.4,0.0,0.0,88.4,Manque d'un couvercle de distributeur d'eau/bloc sanitaire femme GM N17,WEB,WEB,WEB,WEB,WEB,WEB,1,1.7,176606,1.7833333333333334,0.06666666666666667,0,0.0,0.0,,,
batiment,13712,13744,OT Cloturé,,L'abattant mal fixer,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement plomberie et sanitaire,WC Sanitaire,Gare Maritime TMPC,WC Sanitaire 1,sup-tmu-bat- 05,Non,2025-01-10 07:33:00,sup-tmu-bat- 05,2025-01-10 07:33:00,sup-tmu-bat- 05,2025-01-10 07:38:00,sup-tmu-bat- 05,2025-01-10 09:20:00,Fixation de l'abattant ,,,,Hamza Elguetioui,2025-03-18 12:07:00,,,,TMU,85.8,0.0,0.0,85.8,Abattant mal fixée au bloc sanitaire femme GM N17,WEB,WEB,WEB,WEB,WEB,WEB,1,1.65,177726,1.7833333333333334,0.08333333333333333,0,0.0,0.0,,,
batiment,13711,13743,OT Cloturé,,Dégradation de trappe ou bien de plaque,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Plafond,Gare Maritime TMPC,Plafond ,sup-tmu-bat- 05,Non,2025-01-10 07:29:00,sup-tmu-bat- 05,2025-01-10 07:29:00,sup-tmu-bat- 05,2025-01-10 07:38:00,sup-tmu-bat- 05,2025-01-10 09:17:00,Fixation de plaque plafonnier ,,,,Hamza Elguetioui,2025-03-18 12:07:00,,,,TMU,84.76,0.0,0.0,84.76,Plaque plafonnier arrachée,WEB,WEB,WEB,WEB,WEB,WEB,1,1.63,161001,1.8,0.15,0,0.0,0.0,,,
batiment,13710,13742,OT Cloturé,,Manque cache de prise,Moyen,non,False,False,False,False,PPR,GATE2,Equipement électrique,Prise de courant ,Aubettes douane,Prise de courant 4,Animateur 01,Non,2025-01-10 04:16:00,Animateur 01,2025-01-10 04:16:00,sup-tmu-bat- 05,2025-01-17 09:19:00,sup-tmu-bat- 05,2025-01-17 11:19:00,Fixation de prise ,,,,Said Touil,2025-08-02 10:54:00,,,,TMU,102.96,0.0,0.0,102.96,Une prise de réseau mal fixé au l'aubette n° 01 des douanes au gate 02,WEB,WEB,WEB,WEB,WEB,WEB,1,1.98,140922,175.05,173.05,0,0.0,0.0,,,
batiment,13709,13741,OT Rejeté,PDR Indisponible : Caches des prises réseaux ,Manque cache de prise,Moyen,non,False,False,False,False,PPR,GATE2,Equipement électrique,Prise de courant ,Aubettes douane,Prise de courant 3,Animateur 01,Non,2025-01-10 04:13:00,Animateur 01,2025-01-10 04:13:00,sup-tmu-bat- 05,2025-01-17 09:20:00,,,,,,,,,Said Touil,2025-08-26 14:46:00,à la charge de cires ,TMU,0.0,0.0,0.0,0.0,Manque cache de prise de réseau au l'aubette n° 01 au gate 02. ,WEB,WEB,WEB,WEB,WEB,WEB,0,0.0,140921,,173.11666666666667,0,0.0,0.0,,,
batiment,13708,13740,OT Cloturé,"PDR Indisponible : -Abattant sanitaire anglaise
-Mécanisme standard ",Chasse endommagé ,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement plomberie et sanitaire,WC Sanitaire,Gare Maritime TMPC,WC Sanitaire 1,Animateur 01,Non,2025-01-10 04:02:00,Animateur 01,2025-01-10 04:02:00,sup-tmu-bat- 05,2025-01-13 09:42:00,sup-tmu-bat- 05,2025-01-16 13:01:00,"Réparation du mécanisme et changement de l'abattant _x000d_
(Abattant stock 0)",,,,Hamza Elguetioui,2025-03-18 12:07:00,,,,TMU,82.68,0.0,0.0,82.68,Chasse-eau non opérationnelle au bloc sanitaire hommes à la salle débarquement à la gare maritime.,WEB,WEB,WEB,WEB,WEB,WEB,1,1.59,161724,152.98333333333332,77.66666666666667,0,0.0,0.0,,,
batiment,13707,13739,OT Cloturé,"PDR Indisponible : 2 Stores (2,80 m/1,60 m)",Manque de store,Moyen,non,False,False,False,False,PPR,GATE2,Equipement lot archi / Menuiserie ,Fenêtre ,Aubettes douane,Fenêtre 1,Animateur 01,Non,2025-01-10 03:57:00,Animateur 01,2025-01-10 03:57:00,sup-tmu-bat- 05,2025-01-22 13:24:00,Said Touil,2025-09-12 12:03:00,installation des deux partie en face plateau police ,,,,Said Touil,2025-09-19 16:49:00,,,,TMU,0.75,0.0,0.0,0.75,Manque de store à l'aubette n° 01 des douanes au gate 02.,WEB,WEB,WEB,WEB,WEB,WEB,2,0.01,139670,5888.1,297.45,0,0.0,0.0,,,
batiment,13706,13738,OT Cloturé,"PDR Indisponible : 2 stores (2,80 m/1,60 m)",Manque de store,Moyen,non,False,False,True,False,PPR,GATE2,Equipement lot archi / Menuiserie ,Fenêtre ,Aubettes douane,Fenêtre 1,Animateur 01,Non,2025-01-10 03:54:00,Animateur 01,2025-01-10 03:54:00,sup-tmu-bat- 05,2025-01-22 13:25:00,sup-tmu-bat- 05,2025-07-02 11:55:00,Montage des stores ,,,,Said Touil,2025-08-02 10:55:00,,,,TMU,884.25,0.0,0.0,884.25,Manque de store à l'aubette n° 02 des douanes au gate 02.,WEB,WEB,WEB,WEB,WEB,WEB,1,23.58,139665,4160.016666666666,297.51666666666665,1,5.0,400.0,Cheville plastique Ø10,DIVERS,cloture
batiment,13705,13737,OT Cloturé,"PDR Indisponible : 2 stores (2,80 m/1,60 m)",Manque de store,Moyen,non,False,False,True,False,PPR,GATE2,Equipement lot archi / Menuiserie ,Fenêtre ,Aubettes douane,Fenêtre 3,Animateur 01,Non,2025-01-10 03:53:00,Animateur 01,2025-01-10 03:53:00,sup-tmu-bat- 05,2025-01-22 13:27:00,sup-tmu-bat- 05,2025-07-02 11:54:00,Montage des stores ,,,,Said Touil,2025-09-11 16:25:00,,,,TMU,883.88,0.0,0.0,883.88,Manque de store à l'aubette n° 03 des douanes au gate 02.,WEB,WEB,WEB,WEB,WEB,WEB,1,23.57,139662,4160.016666666666,297.56666666666666,1,5.0,400.0,Cheville plastique Ø10,DIVERS,cloture
batiment,13704,13736,OT Cloturé,"PDR Indisponible : 1 store (2,80 m/1,60 m)",Manque de store,Moyen,non,False,False,True,False,PPR,GATE2,Equipement lot archi / Menuiserie ,Fenêtre ,Aubettes douane,Fenêtre 1,Animateur 01,Non,2025-01-10 03:49:00,Animateur 01,2025-01-10 03:49:00,sup-tmu-bat- 05,2025-01-22 13:28:00,sup-tmu-bat- 05,2025-06-30 16:01:00,Montage des stores ,,,,Said Touil,2025-09-11 16:26:00,,,,TMU,3794.63,8020.0,0.0,11814.630000000001,Manques de store à l'aubette n° 04 des douanes au gate 02.,WEB,WEB,WEB,WEB,WEB,WEB,1,101.19,139655,4116.2,297.65,2,200.0,8020.0,"Cheville plastique Ø08, Vis autoperseurse ",DIVERS,cloture
